cnpj_basico,cnpj_ordem,cnpj_dv,matriz_filial,nome_fantasia,codigo_situacao_cadastral,data_situacao_cadastral,motivo_situacao_cadastral,nome_cidade_exterior,codigo_pais,data_inicio_atividade,cnae_principal,cnae_secundario,tipo_logradouro,logradouro,numero,complemento,bairro,cep,uf,codigo_municipio_siafi,ddd1,telefone1,ddd2,telefone2,dddfax,fax,email,situacao_especial,data_situacao_especial
60074317,0001,02,1,ACOUGUE ARUAN,04,20190108,63,,,19890301,4721102,,RUA,MARQUES DE HERVAL,378,,JARDIM ARUAN,11665490,SP,6311,,,,,,,,,
60074325,0001,40,1,CASA DE CARNES RAMOS,08,20131114,54,,,19890301,4722901,,AVENIDA,TRES,739,DISTR.DE IBITIUVA,CENTRO,14760000,SP,6891,,,,,,,,,
60074333,0001,97,1,ZILMAR COMERCIO DE MATERIAIS DE CONSTRUCAO,08,20000719,01,,,19890301,4744005,,RUA,JOAO LEONARDELLI,465,,CENTRO,13960000,SP,7143,,,,,,,,,
60074341,0001,33,1,COMERCIO DE BEBIDAS MARQUES,08,20081231,71,,,19890301,4635401,,RUA,MANOEL V.MARTINS,376,,CENTRO,14180000,SP,6905,,,,,,,,,
60074358,0001,90,1,,04,20181221,63,,,19890301,5611203,,RUA,JOSE ESTEVES,223,,JARDIM SAO DIMAS,13520000,SP,7109,,,,,,,,,
60074366,0001,37,1,DROGARIA MORAES,02,20040724,00,,,19890301,4771702,,AVENIDA,FRANCISCO SCHMIDT,865,,CENTRO,15750000,SP,7015,,,,,,,,,
60074374,0001,83,1,,08,20040429,01,,,19890301,4713004,,AVENIDA,ANDROMEDA,3559,C 1,BQ EUCALIPTOS,12233000,SP,7099,,,,,,,,,
60074382,0001,20,1,BAR E MERCEARIA SAO JOAQUIM,08,20081231,71,,,19890301,5611203,,RUA,NESTOR EDUARDO FERREIRA,577,,JD SANTA CLARA,16402129,SP,6643,,,,,,,,,
60074390,0001,76,1,CONFECCOES M P,04,20190109,63,,,19890301,1412601,1412603,AVENIDA,BERNARDINO DE CAMPOS,384,,CENTRO,13960000,SP,7143,,,,,,,,,
60074390,0002,57,2,,04,20190109,63,,,20010405,4781400,,RODOVIA,DEP ANTONIO SYLVIO CUNHA BUENO,S/N,KM4 BOX 34 MODA SHOPP,CUBAS,13960000,SP,7143,019,38951021,,,,,,,
60074408,0001,30,1,,08,20130613,01,,,19890301,1081302,,,LOC  CHACARA SANTO ANTONIO,S/N,SAIDA AGUA MIRANDA,ZONA RURAL,19880000,SP,6301,,,,,,,,,
60074416,0001,86,1,SORVESUCO PARAISO,08,19920915,01,,,19890301,5611203,,AVENIDA,TABAJARAS,1550,,CENTRO,17604020,SP,7201,,,,,,,,,
60074424,0001,22,1,TIDES LANCHONETE,08,19950131,01,,,19890302,5611203,,RUA,BARONESA DO JAPI,278,,CENTRO,13207684,SP,6619,,,,,,,,,
60074432,0001,79,1,,04,20190515,63,,,19890301,4712100,,RUA,HENRIQUE LUPO,1650,,VILA HARMONIA,14802440,SP,6163,,,,,,,,,
60074440,0001,15,1,,08,20081231,71,,,19890302,4729601,,RUA,ALVARO P S NOVAES FILHO,156,,CANELEIRA,11085570,SP,7071,,,,,,,,,
60074457,0001,72,1,MADEIREIRA ARCO-IRIS,08,20220310,01,,,19890301,4744002,,RUA,EMILIO DEL CISTIA,91,,CENTRO,18870000,SP,6409,,,,,,,,,
60074457,0002,53,2,,08,20220310,01,,,19890412,4744001,,RUA,LUIZ RIBEIRO,24,,CENTRO,18870000,SP,6409,,,,,,,,,
60074465,0001,19,1,,08,20180829,01,,,19890302,4721104,,RUA,DR GABRIEL M DA SILVA,117,,CENTRO,18150000,SP,6495,,,,,,,,,
60074473,0001,65,1,,04,20181023,63,,,19890301,5611201,,AVENIDA,NORBERTO MAYER,417,,VILA SANTA ISABEL,03425040,SP,7107,,,,,,,,,
60074481,0001,01,1,RITA CONFECCOES,08,19920730,01,,,19890302,1412601,1412603,RUA,TUNIZIA,335,,JD DAS NACOES,13323156,SP,7005,,,,,,,,,
60074499,0001,03,1,,08,20081231,71,,,19890301,4774100,,RUA,NHUNGUACU,16,,JARDIM ITAPEMA,03578210,SP,7107,,,,,,,,,
60074507,0001,11,1,MASSAS D SANTA,08,19900403,01,,,19890302,1094500,,RUA,FERNAO DIAS,740,,CENTRO,19800270,SP,6179,,,,,,,,,
60074515,0001,68,1,,04,20181004,63,,,19890301,2539001,,RUA,OURO GROSSO,1379,,PQ PERUCHE,02531011,SP,7107,,,,,,,,,
60074523,0001,04,1,,08,19900705,01,,,19890302,8888888,,RUA,POTIGUARES,69,,TATUAPE,03065010,SP,7107,,,,,,,,,
60074531,0001,50,1,ANANDA,02,20050924,00,,,19890228,5811500,"5812301,5813100",RUA,REGENTE FEIJO,56,,JARDIM SCYNTILA,07194460,SP,6477,11,20697774,,,,,,,
60074549,0001,52,1,,08,20081231,71,,,19890302,4530701,,RUA,BORGES,175,,MACUCO,11015147,SP,7071,,,,,,,,,
60074556,0001,54,1,,04,20180904,63,,,19890301,5611201,,RUA,JOSE ANTONIO NUNES,000015,,CENTRO,06950000,SP,6625,,,,,,,,,
60074564,0001,09,1,,08,20081231,71,,,19890302,4781400,,RUA,RUBIAO JUNIOR,84,LOJA 49,CENTRO,12210903,SP,7099,,,,,,,,,
60074572,0001,47,1,W JET COMPUTER,02,20030201,00,,,19890301,4619200,"4615000,4753900,4752100,4763601,4759899,4754701,4751201,9511800,6203100,8599603,7490104,7733100",AVENIDA,CORIFEU DE AZEVEDO MARQUES,5290,,VILA LAGEADO,05340002,SP,7107,11,37147824,,,,,W@WJET.COM.BR,,
60074580,0001,93,1,COMPANHIA DO VENTO,08,20150209,73,,,19890302,1412601,1412603,AVENIDA,DR MANOEL HIPOLITO REGO,1650,LOJA 05,PONTAL DA CRUZ,11600200,SP,7115,,,,,,,,,
60074598,0001,95,1,,08,19960809,01,,,19890301,4616800,,RUA,MELO PALHETA,189,,PERDIZES,05002030,SP,7107,,,,,,,,,
60074606,0001,01,1,,08,20081231,71,,,19890302,5611203,,RUA,RUI FARIA,55,,SANTA LUZIA,12411140,SP,6861,,,,,,,,,
60074614,0001,40,1,,04,20180904,63,,,19890301,4753900,4759899,RUA,DR ALVARO SOARES,402,,CENTRO,18010191,SP,7145,,,,,,,,,
60074622,0001,96,1,BAR CRIANCA,08,20021108,01,,,19890301,5611203,,RUA,JUPITER,489,,JARDIM DA GRANJA,12227460,SP,7099,,,,,,,,,
60074630,0001,32,1,,04,20181023,63,,,19890301,4930201,,RUA,JACQUES DE OLIVEIRA,61,,VILA MONTE SANTO,08062080,SP,7107,,,,,,,,,
60074648,0001,34,1,,08,19920831,01,,,19890301,8888888,,RUA,DAS AROEIRAS,871,,JARDIM,09090000,SP,7057,,,,,,,,,
60074655,0001,36,1,"I.E.M-TECNICA,COMERCIO E REPRESENTACOES",08,20081231,71,,,19890302,4671100,,RUA,MONTE ALVERNE,121,SALA 14,APARECIDA,11025220,SP,7071,,,,,,,,,
60074663,0001,82,1,REBEKA FASHION,08,20081231,71,,,19890302,4642701,,RUA,CIDADE MONTEVIDEO,254,,VISTA VERDE,12223660,SP,7099,,,,,,,,,
60074671,0001,29,1,CURRICULUM MODAS,08,19960831,01,,,19890302,4781400,,RUA,MAJOR PRADO,140,,CENTRO,17201450,SP,6607,,,,,,,,,
60074689,0001,20,1,,08,20081231,71,,,19890302,1821100,,RUA,CATEQUESE,819,,CENTRO,09090401,SP,7057,,,,,,,,,
60074697,0001,77,1,AGROTEC PRODUTOS E ASSISTENCIA A AGRO-PECUARIO,04,20210203,63,,,19890302,0161003,,RUA,JOAO BIRRAQUE,29,,VILA PARQUE RECREIO,18650000,SP,7103,14,38416900,,,,,karinaleao26@gmail.com,,
60074705,0001,85,1,,02,20061221,00,,,19890302,5611203,,RUA,GAL JOAO C LOBO BOTELHO,222,,VILA MARIA,02169000,SP,7107,,,,,,,,,
60074713,0001,21,1,,08,19920430,01,,,19890302,4754701,,PRACA,IDA MIGLIORI COIMBRA,30,,CONJ HAB F CAVALARI,14500000,SP,6583,,,,,,,,,
60074721,0001,78,1,BAR MERCEARIA OLIVEIRA,02,20051103,00,,,19890302,4712100,,RUA,ULISSES GUIMARAES,627,,JD OLGA,07998000,SP,6427,11,44895579,11,46084704,,,alexandre.lima@terra.com.br,,
60074739,0001,70,1,,08,19891226,01,,,19890302,1359600,,RUA,JOSE CUSTODIO,972,SALA 20,CENTRO,14940000,SP,6493,,,,,,,,,
60074747,0001,16,1,ALL THINNER TINTAS AUTOMOTIVAS,04,20181023,63,,,19890302,4744001,,AVENIDA,PRES JOAO GOULART,387,,JARDIM PRIMAVERA,04821010,SP,7107,,,,,,,,,
60074754,0001,18,1,BICICLETARIA PEDALANDO,02,20051103,00,,,19890302,4763603,"4763602,9529104",RUA,SANTA CRUZ,319,,CIDADE ALTA,13419020,SP,6875,19,33745446,,,19,25341142,PEDALANDOBIKE@OUTLOOK.COM,,
60074762,0001,64,1,,08,19930804,01,,,19890302,4722901,,RUA,FRANCISCO DE M PALHETA,746,,PRQ BOA ESPERANCA,08210040,SP,7107,,,,,,,,,
60074770,0001,00,1,"""""""GALETO DE OURO""""""",08,20080924,54,,,19890302,4729601,,RUA,EMILIO COVESSI,413,,SAO VITO,13472100,SP,6131,,,,,,,,,
60074788,0001,02,1,,08,20081231,71,,,19890302,4781400,,RUA,MONSENHOR JOAO SOARES,171,,CENTRO,18010300,SP,7145,,,,,,,,,
60074796,0001,59,1,RODOVIARIO MACHADO,08,20081231,71,,,19890302,4930201,,RUA,LIRIO DA SERRA,25,,PARQUE GUARANI,08050460,SP,7107,,,,,,,,,
60074804,0001,67,1,,08,20060505,01,,,19890302,4646001,,,LOC  ALAMEDA SAO PAULO,133,L,ILHA SOLTEIRA,15370000,SP,6849,,,,,,,,,
60074812,0001,03,1,,02,20230101,00,,,19890302,3702900,3900500,RUA,CAPITAO LEOPOLDO ADOLFO MACHADO,770,,CENTRO,13590000,SP,6387,,,,,,,,,
60074820,0001,50,1,SERRALHERIA NARDES,08,20081222,01,,,19890302,2512800,,RUA,DR ARMANDO MARCONDES MACHADO,173,FUNDOS,ALTO DO CARDOSO,12420240,SP,6861,,,,,,,,,
60074838,0001,51,1,CALCADOS BARONESA,02,20051103,00,,,19890302,4782201,4781400,AVENIDA,BARONESA DE MURITIBA,411,,PRQ SAO RAFAEL,08311080,SP,7107,11,20122516,,,,,MUNA.ATA@HOTMAIL.COM,,
60074846,0001,06,1,XANJAO LANCHES,08,20081231,71,,,19890302,5612100,,RUA,LUIZ CAMILO DE CAMARGO,821,A,REMANSO CAMPINEIRO,13176102,SP,7149,,,,,,,,,
60074853,0001,08,1,P S F REPRESENTACOES COMERCIAIS,08,20150209,73,,,19890302,8888888,,RUA,VICENTE M DA ROCHA,104,,FERRAZOPOLIS,09790100,SP,7075,,,,,,,,,
60074861,0001,46,1,,02,20220109,00,,,19890302,5611203,,RUA,HENRIQUE FONSECA,36,,VILA LOPES,09450000,SP,6983,,,,,,,,,
60074879,0001,48,1,,02,20220113,00,,,19890302,4639701,,RUA,PINTO DA LUZ,309,,VILA INONE,03276110,SP,7107,11,29184699,,,,,JRPREATO@TERRA.COM.BR,,
60074887,0001,94,1,HOUSE THE GIRLS,08,19910606,01,,,19890302,5590603,,RUA,PASTOR HUGO GEGEMBAUER,500,,PARQUE HORTOLANDIA,13176102,SP,7149,,,,,,,,,
60074895,0001,30,1,ADAIR DIESEL,08,20081231,71,,,19890302,8888888,,AVENIDA,RIO BRANCO,767,,CENTRO,01205000,SP,7107,,,,,,,,,
60074903,0001,49,1,BAR MERCEARIA SAO LUIS,04,20210310,63,,,19890302,5611203,,RUA,PIAUI,1347,,CENTRO,17730000,SP,6821,,,,,,,,,
60074911,0001,95,1,,08,20081231,71,,,19890302,4713004,,RUA,ENIO DE ABREU CAMARGO,30,,CENTRO,12940080,SP,6181,,,,,,,,,
60074929,0001,97,1,,08,20081231,71,,,19890302,0810001,0990403,ESTRADA,MUNICIPAL,S/N,KM 2,RURAL GUACU,11800000,SP,6623,,,,,,,,,
60074937,0001,33,1,CRISPINA COMERCIO DE PISCINA,08,19920616,01,,,19890302,4774100,,RUA,CRUZ DAS ALMAS,608,,B ROMA BRASILEIRA,13310430,SP,6579,,,,,,,,,
60074945,0001,80,1,CONFECCOES ANUSKA,02,20051103,00,,,19890302,1412601,,RUA,ANTONIO DEMARTINI,185,,ZICO PIRES,18530000,SP,7191,,,,,,,,,
60074945,0002,60,2,,02,20170404,00,,,20170404,4781400,4642701,RUA,ANTONIO MAZZUCATTO,268,,VILA JUSTINA,18530000,SP,7191,15,32859200,,,15,32859200,FISCAL@ETICATIETE.COM.BR,,
60074952,0001,81,1,CHOPINHO,04,20190104,63,,,19890302,1091101,,RUA,DAS ANGELICAS,838,,CENTRO,13835000,SP,6345,,,,,,,,,
60074960,0001,28,1,,08,20100120,01,,,19890302,4649401,,,LOC  PASSEIO RECIFE,101,,ILHA SOLTEIRA,15370000,SP,6849,,,,,,,,,
60074978,0001,20,1,PEIXARIA DO ZICO,08,20081231,71,,,19890302,4729601,,RUA,ODETE MACHADO PINTO,20,,TINGA,11665575,SP,6311,,,,,,,,,
60074986,0001,76,1,,08,20081231,71,,,19890302,4729601,,RUA,LUIZ VIGNOLI,410,,JD CASA NOVA,16071240,SP,6155,,,,,,,,,
60074994,0001,12,1,BAR E MERCEARIA 2 IRMAOS,08,20160805,01,,,19890302,4712100,,RODOVIA,RAPOSO TAVARES,S/N,KM 140,CHACARA SAO PEDRO,18203340,SP,6547,,,,,,,,,
60075009,0001,93,1,,08,20081231,71,,,19890302,5611203,,AVENIDA,DOUGLAS SIQUEIRA,373,,CENTRO,19840000,SP,6677,,,,,,,,,
60075017,0001,30,1,BAR DO FOGUINHO,08,20081231,71,,,19890302,5611203,,,LOC  ESTACAO RODOVIARIA,S/N,SALA N 21,CENTRO,16500000,SP,6277,,,,,,,,,
60075025,0001,86,1,BORRACHARIA BANDEIRANTES,08,19930901,02,,,19890302,4530701,,AVENIDA,DOS ESPORTES,1023,,JD PLANALTO,13270210,SP,7225,,,,,,,,,
60075033,0001,22,1,VIPE SORVETE,08,20081231,71,,,19890302,5611203,,RUA,JOSE PEDRO DOS SANTOS,477,,CENTRO,16010530,SP,6155,,,,,,,,,
60075041,0001,79,1,,02,20051103,00,,,19890302,5611203,,RODOVIA,RAPOSO TAVARES,SN,KM 552 + 600 MTS,DTO INDUSTRIAL,19570000,SP,6949,,,,,,,,,
60075058,0001,26,1,BAZAR SAO FRANCISCO DE ASSIS,08,20081231,71,,,19890302,4713004,,AVENIDA,HUET BACELAR,249,,CENTRO,19680000,SP,6613,,,,,,,,,
60075066,0001,72,1,,08,19910618,01,,,19890302,4530701,,RUA,MAJOR REDHER,125,,VILA REDHER,13473291,SP,6131,,,,,,,,,
60075074,0001,19,1,,08,20081231,71,,,19890302,4774100,,RUA,AGUAPEI,11,,CENTRO,16010500,SP,6155,,,,,,,,,
60075082,0001,65,1,CLAUDIA MODAS,08,20081231,71,,,19890302,4781400,,RUA,WINIFRIDA,261,,CENTRO,17340000,SP,6205,,,,,,,,,
60075090,0001,01,1,,08,20081231,71,,,19890302,5611203,,RUA,DR CAMPOS SALLES,231,,CENTRO,08674020,SP,7151,,,,,,,,,
60075108,0001,75,1,,04,20190104,63,,,19890302,5611203,,ESTRADA,QUARTA DIVISAO,402,,PALMEIRAS,08640520,SP,7151,,,,,,,,,
60075116,0001,11,1,ALE BAR E MERCEARIA,08,20081231,71,,,19890302,5611203,,RUA,IPE ROXO,130,,JARDIM JARAGUA,08140200,SP,7107,,,,,,,,,
60075124,0001,68,1,INSTATEC - INSTALACOES COMERCIAIS E INDUSTRIAIS,04,20181214,63,,,19890302,4742300,4321500,RUA,SAO PEDRO,212,,CENTRO,14150000,SP,7131,16,39874210,,,,,ja.magrini@uol.com.br,,
60075132,0001,04,1,,02,20051103,00,,,19890301,5510801,,RUA,MAEST CARDIM,418,,LIBERDADE,01323000,SP,7107,11,41261656,11,41261656,,,legalizacao@contabilregente.com.br,,
60075140,0001,50,1,,02,20051103,00,,,19890301,5611203,4712100,RUA,ANTONIO PRADO,5,,CENTRO,14801270,SP,6163,016,2323588,,,,,,,
60075157,0001,08,1,,08,19900110,01,,,19890301,4530701,,AVENIDA,BRASIL,718,A,CENTRO,17920000,SP,6797,,,,,,,,,
60075165,0001,54,1,WORLD MUSIC,08,20150209,73,,,19890301,1830001,,RUA,ARICANGA,642,,ITAIM PAULISTA,08160000,SP,7107,,,,,,,,,
60075173,0001,09,1,,08,20081231,71,,,19890301,1412601,1412603,RUA,LUIS STOLB,58,,VILA CAPELA,04416060,SP,7107,,,,,,,,,
60075181,0001,47,1,LINK INFORMATICA,04,20181219,63,,,19890301,4789007,,RUA,GALEAO COUTINHO,22,,EMBARE,11040210,SP,7071,,,,,,,,,
60075199,0001,49,1,,08,20040625,01,,,19890223,4789001,,AVENIDA,FRANCISCO ETTORE P.MARI,581,SALA 06,JARDIM PAZZINI,06753000,SP,7157,,,,,,,,,
60075207,0001,57,1,,02,20051103,00,,,19890224,1412601,1412603,AVENIDA,PRES COSTA E SILVA,397,LJ 2,JD HELENA MARIA,06253000,SP,6789,,,,,,,,,
60075215,0001,01,1,,08,19890301,01,,,19890301,8888888,,AVENIDA,BRIG FARIA LIMA,1698,6 ANDAR CONJ 61,JARDIM AMERICA,01452914,SP,7107,,,,,,,,,
60075223,0001,40,1,,08,19891227,01,,,19890301,4781400,,RUA,COMENDADOR GUIMARAES,249,,CENTRO,13900470,SP,6137,,,,,,,,,
60075231,0001,96,1,,02,20051103,00,,,19890227,8299799,"6399200,7410299,7490105,7490199,8219999,8299703,8299707",RUA,JERONIMO DA VEIGA,164,16ANDAR CJ - F,ITAIM BIBI,04536900,SP,7107,11,31675522,11,46179090,11,31673500,,,
60075249,0001,98,1,,08,20080122,01,,,19890301,4530701,,AVENIDA,ANTONIO C COSTA,1086,,JD CIPAVA,06053004,SP,6789,,,,,,,,,
60075256,0002,70,2,,08,19931203,01,,,19890301,4729601,,RUA,MIGUEL STEFANO,4241,,AGUA FUNDA,04301905,SP,7107,,,,,,,,,
60075256,0001,90,1,,04,20210305,63,,,19890224,4729699,,AVENIDA,MIGUEL STEFANO,4241,,AGUA FUNDA,04301012,SP,7107,,,,,,,,,
60075264,0001,36,1,,04,20190321,63,,,19890301,4930201,,RUA,COELHO BARRADAS,344,,VILA PRUDENTE,03139050,SP,7107,,,,,,,,,
60075272,0001,82,1,,08,19901219,01,,,19890301,2539001,,RUA,DA VARZEA,1596,,AGAPEAMA,13203000,SP,6619,,,,,,,,,
60075280,0001,29,1,NOETE,04,20181023,63,,,19890301,4930201,,RUA,MAJ BRIG MARIO C.BRANCO,246,CJ 02,TATUAPE,03908020,SP,7107,11,56313403,11,56313403,11,56314932,despachante@relemar.com.br,,
60075298,0001,20,1,,08,20010321,01,,,19890301,3292202,3250707,RUA,IBITIRAMA,705,,VILA PRUDENTE,03133100,SP,7107,,,,,,,,,
60075306,0001,39,1,,04,20210310,63,,,19890301,4771704,"4789004,9609208,7500100,4789099",RUA,MARCONDES SALGADO,10-11,,CHACARA DAS FLORES,17013113,SP,6219,14,32237017,,,,,contato@jrassessoria.com.br,,
60075306,0002,10,2,,08,19920807,01,,,19910529,4771701,,RUA,ANTONIO FERREIRA,941,A,CENTRO,17053460,SP,6219,,,,,,,,,
60075314,0001,85,1,,08,19900917,01,,,19890301,8888888,,RUA,MANUEL BERNARDES,03,,JD SANTO ANTONIO,06093080,SP,6789,,,,,,,,,
60075322,0001,21,1,COMERCIAL MATSUSHITA,08,20190702,01,,,19890301,4712100,,AVENIDA,SAMPAIO VIDAL,613,,PADRE NOBREGA,17533000,SP,6681,,,,,,,,,
60075330,0001,78,1,,08,20081231,71,,,19890301,4930201,,RUA,PE PEDRO DE PEDROSA,207,,JARDIM JOAO XXIII,05569140,SP,7107,,,,,,,,,
60075348,0001,70,1,REVI MODAS,08,20040526,01,,,19890301,4781400,,RUA,PRUDENTE DE MORAIS,15,,CENTRO,15900000,SP,7175,,,,,,,,,
60075355,0001,71,1,,08,20081231,71,,,19890301,1529700,,RUA,DA LUIZA TOLLE,341,,SANTANA,02406000,SP,7107,,,,,,,,,
60075363,0001,18,1,,08,19911230,01,,,19890301,1411801,"1411802,1412601",RUA,IPORANS,942,FUNDOS,CENTRO,17600420,SP,7201,,,,,,,,,
60075371,0001,64,1,,04,20181218,63,,,19890301,4619200,,RUA,ANTONIO ALVES,29-18,,JARDIM DONA SARAH,17010170,SP,6219,,,,,,,,,
60075389,0001,66,1,,08,20190306,01,,,19890301,4930202,,RUA,DR. SOUZA RIBEIRO,225,,VILA INDUSTRIAL,13024500,SP,6291,019,32726098,,,,,contassessoria@mpc.com.br,,
60075397,0001,02,1,,04,20181226,63,,,19890301,5611203,,RUA,ANTONIO SABINO S.ROSA,385,,VILA SANTANA,18606140,SP,6249,,,,,,,,,
60075405,0001,10,1,CLUBE DA AMIZADE,08,20081231,71,,,19890301,5620101,,RUA,JOSUE DE TOLEDO,152,,VILA COMERCIAL,19015390,SP,6929,,,,,,,,,
60075413,0001,67,1,,08,19930426,01,,,19890301,4930201,,RUA,GENERAL CAMARA,2403,,JARDIM JANDAIA,14055080,SP,6969,,,,,,,,,
60075413,0002,48,2,,08,19930426,01,,,19890329,9200301,,RUA,PRUDENTE DE MORAIS,730,,CENTRO,14680000,SP,6603,,,,,,,,,
60075421,0001,03,1,,08,19921111,01,,,19890301,4781400,,RUA,JOSE GOMES,104,,VILA NOVA,19570000,SP,6949,,,,,,,,,
60075439,0001,05,1,,08,20081231,71,,,19890301,4530701,,AVENIDA,BRASIL,2308,,JARDIM AEROPORTO,14075030,SP,6969,,,,,,,,,
60075447,0001,51,1,,02,20051103,00,,,19890228,4752100,"4742300,4744001,4744099,4751201",RUA,DOS ANDRADAS,330,,SANTA IFIGENIA,01208000,SP,7107,11,33921999,11,33921999,11,33921999,luconsp@lucon.cnt.br,,
60075454,0001,53,1,,08,20081231,71,,,19890301,4774100,,AVENIDA,PROF FRANCISCO MORATO,2804,,VILA SABIA,05512300,SP,7107,,,,,,,,,
60075462,0001,08,1,,08,20141223,01,,,19890301,5920100,9511800,RUA,EPEIRA,119,,VILA MADALENA,05447020,SP,7107,11,33411414,,,,,,,
60075470,0001,46,1,ASSISTEC-,08,20081231,71,,,19890301,4649401,,AVENIDA,BRASIL,1207,,JD BRASIL,13073012,SP,6291,,,,,,,,,
60075488,0001,48,1,,02,20051007,00,,,19890301,4669901,"4520001,4520004,4520002,4520003",RUA,FERNANDO DE NORONHA,212,,JARDIM MARIA DIRCE,07242000,SP,6477,11,24085000,,,,,MAUROMADONIS@MADONIS.COM.BR,,
60075496,0001,94,1,,08,20130122,01,,,19890301,4722901,,AVENIDA,ALBERTO JAFET,871,,JARDIM MARILENE,09951110,SP,6377,,,,,,,,,
60075504,0001,00,1,,08,20000922,01,,,19890301,4649402,,RUA,CAPITAO SALOMAO,857,,CAMPOS ELISEOS,14085440,SP,6969,,,,,,,,,
60075512,0001,49,1,,02,20040522,00,,,19890301,4712100,,RUA,BARAO DO RIO BRANCO,155,,VL JULIA,08551200,SP,6897,,,,,,,,,
60075520,0001,95,1,,08,19971031,01,,,19890301,3312104,,RUA,AFONSO PENA,607,,BOM RETIRO,01124000,SP,7107,,,,,,,,,
60075538,0001,97,1,VAREJAO DE CARNES,08,20081231,71,,,19890301,4722901,,RUA,CAP JOSE MEIRELLES,15,,PQUE BITARU,11330180,SP,7121,,,,,,,,,
60075546,0001,33,1,,08,20081231,71,,,19890301,4774100,,RUA,ITAPURA,1315,,TATUAPE,03310000,SP,7107,,,,,,,,,
60075553,0001,35,1,,08,20081231,71,,,19890301,4774100,,AVENIDA,CEL JOAQUIM MONTENEGRO,117,LOJAS 1 E 3,APARECIDA,11035001,SP,7071,,,,,,,,,
60075561,0001,81,1,,04,20181023,63,,,19890301,2330301,,RUA,JOSE ROSCHEL RODRIGUES,820,,PORTO DE AREIA,04880130,SP,7107,,,,,,,,,
60075579,0001,83,1,,08,19900420,01,,,19890301,4774100,,RUA,CELSO R DE OLIVEIRA,27392,LIGACAO,VILA ANTARTICA,11724210,SP,6921,,,,,,,,,
60075587,0001,20,1,,08,19910930,01,,,19890301,2610800,,RUA,PROF CARLOS NOBRE ROSA,183,,JARDIM IRACEMA,02832100,SP,7107,,,,,,,,,
60075595,0001,76,1,,08,19930131,01,,,19890301,4781400,,RUA,GOV PEDRO DE TOLEDO,983,,CENTRO,13405190,SP,6875,,,,,,,,,
60075603,0001,84,1,,08,20081231,71,,,19890301,7490101,,RUA,RAYMUNDO CIRINO,182,,VILA PLANALTO,09890510,SP,7075,,,,,,,,,
60075611,0001,20,1,,08,20081231,71,,,19890301,4744001,,AVENIDA,DA SAUDE,381,,SAUDE,13800002,SP,6717,,,,,,,,,
60075629,0001,22,1,,08,19920629,01,,,19890301,4789007,,RUA,CAP-MOR PASSOS,318,,ALTO DO PARI,03024010,SP,7107,,,,,,,,,
60075637,0001,79,1,FABR DE SORVETES DUBON,08,19891127,01,,,19890301,1053800,,AVENIDA,RONDONIA,518,,JD DO BOSQUE,15997123,SP,6687,,,,,,,,,
60075645,0001,15,1,,02,20041030,00,,,19890301,4511103,,RUA,HEITOR PENTEADO,977,,SUMAREZINHO,05437000,SP,7107,,,,,,,,,
60075652,0001,17,1,,08,19990531,01,,,19890301,5611203,,AVENIDA,PRES KENNEDY,865,LJ 3,VL CAICARA,11708000,SP,6921,,,,,,,,,
60075660,0001,63,1,,08,20081231,71,,,19890301,4930201,,AVENIDA,DE PINEDO,137,,SOCORRO,04764001,SP,7107,,,,,,,,,
60075678,0001,65,1,,08,20081231,71,,,19890301,4637101,,AVENIDA,TOME DE SOUZA,48,,JD VILA GALVAO,07054020,SP,6477,,,,,,,,,
60075686,0001,01,1,,08,19930203,01,,,19890301,4930201,,RUA,MIGUEL ROQUE,150,,IMIRIM,02472060,SP,7107,,,,,,,,,
60075694,0001,58,1,,02,20051103,00,,,19890301,4743100,4789099,RUA,GENERAL MARCONDES SALGADO,194,,BOSQUE,13015220,SP,6291,,,,,,,,,
60075702,0001,66,1,MILS,08,20160801,01,,,19890301,4771701,,RUA,PATEO DA FEPASA,S/N,,BAIRRO DA ESTACAO,15501207,SP,7245,,,,,,,,,
60075710,0001,02,1,,02,20070817,00,,,19890228,4635499,"4617600,4619200,4723700,7020400,7319099",RUA,CICA,396,SALA  161,VILA ANGELICA,13206765,SP,6619,11,82876148,,,99,99999999,MARCOS@MPCOMPANY.COM.BR,,
60075728,0001,04,1,,08,20140829,54,,,19890301,5611203,,AVENIDA,ANGELO RAMOS,465,,CENTRO,13660000,SP,6915,19,35814842,,,19,35891077,orgrafael@netsite.com.br,,
60075736,0001,50,1,,08,19891002,01,,,19890301,4637101,,AVENIDA,FRANCISCO P O NAZARE,859,BOX 16,PQ INDUSTRIAL,13024500,SP,6291,,,,,,,,,
60075744,0001,05,1,,04,20181024,63,,,19890301,4632001,,RUA,GERALDO SICRIST,104,,JARDIM FLAMBOYANT,13140031,SP,6831,,,,,,,,,
60075751,0001,07,1,KLOE BOUTIQUE,08,20150311,01,,,19890301,8211300,,RUA,PAULO TROMBETTA,04,,JARDIM BOM RETIRO,13275240,SP,7225,19,32670031,,,,,ESCRITORIO.LEAO@YAHOO.COM.BR,,
60075769,0001,09,1,,08,20030923,01,,,19890301,7731400,,RUA,ELISA MARIA DO CARMO,75,,JARDIM BELA VISTA,19200000,SP,6885,,,,,,,,,
